model1,model2,Q_params correlation,state_freq correlation,Q_exchange correlation,Q_matrix correlation,Q_params distance,state_freq distance,Q_exchange distance,Q_matrix distance
Q.p__Thermotogota,Q.p__Fusobacteriota,0.9814662320014393,0.971519552302756,0.9814662320014399,0.981014256902941,0.02336754325886825,0.04243046846312211,7.55736070595194,0.7901460738578647
Q.p__Thermotogota,Q.p__Caldisericota,0.978396672894595,0.979124694473457,0.9783966728945956,0.9858429439298356,0.025242659094627536,0.032335316837785906,7.291036950628823,0.5257581509735354
Q.p__Thermotogota,Q.p__Zixibacteria,0.9398114560837809,0.8892594707191449,0.9398114560837808,0.9518135334950765,0.04344991743479883,0.0647049732091746,13.783324058258167,1.0411010592644954
Q.p__Thermotogota,Q.p__Marinisomatota,0.9598876787915797,0.9540917843017874,0.9598876787915791,0.9615731041550062,0.035083782439548634,0.04237813623792345,10.017953529323496,0.8012148196734767
Q.p__Thermotogota,Q.p__Margulisbacteria,0.9525911141778138,0.9129667459685386,0.9525911141778141,0.9538083709255002,0.03673189529466934,0.058144934388130495,10.620481713854717,0.961778566753893
Q.p__Thermotogota,Q.p__Fibrobacterota,0.9291356083761808,0.8703029267212804,0.9291356083761809,0.9398857292243779,0.04665121194414733,0.0696682681211468,13.959060016088168,1.0712065899665133
Q.p__Thermotogota,Q.p__Bipolaricaulota,0.9518261343957948,0.6710788551752115,0.9518261343957944,0.885711180855584,0.03740935468295165,0.11602284832738766,12.827418883001384,1.4612230518181324
Q.p__Thermotogota,Q.p__Spirochaetota,0.9605103205485297,0.9163939903802184,0.9605103205485293,0.9612600090361665,0.03370986697896223,0.05696352195045529,9.830047003340304,0.8521519232907566
Q.p__Thermotogota,Q.p__Chlamydiota,0.9504316176038149,0.9147046745395188,0.9504316176038148,0.9577660687967714,0.03878120026472629,0.057251630212597444,11.797875012735274,0.9360459195625017
Q.p__Thermotogota,Q.p__Synergistota,0.9558963429849692,0.8542939927644887,0.955896342984969,0.9498060530961733,0.03609952923451487,0.07447790658980688,11.408936407448596,0.9626967011656256
Q.p__Thermotogota,Q.p__Deinococcota,0.9077661982852728,0.5571320773012065,0.9077661982852724,0.8454522539995544,0.056385588504934234,0.14349470673512668,22.46285015577543,2.006021177727282
Q.p__Thermotogota,Q.p__Poribacteria,0.9441697351233495,0.8081849512214324,0.9441697351233492,0.9151356531374095,0.04090175255526159,0.08335570113675489,12.098365855592712,1.1635512897687912
Q.p__Thermotogota,Q.p__Krumholzibacteriota,0.9238996393509838,0.6479323115590236,0.9238996393509826,0.8848350761559267,0.04767079391772383,0.11929956674271705,16.166055050045024,1.559818992257211
Q.p__Thermotogota,Q.p__Deferribacterota,0.9761153923873921,0.9577244314794648,0.9761153923873914,0.979866746215466,0.02666161221167497,0.042502279950609706,7.603052796123884,0.7115868160010695
Q.p__Thermotogota,Q.p__Dependentiae,0.9522126596406301,0.8608332154608866,0.9522126596406293,0.9614541944414925,0.03750173548118247,0.07257061265415914,10.860184846711805,0.9146204588300018
Q.p__Cloacimonadota,Q.p__Eisenbacteria,0.969160932544149,0.5369357774235037,0.9691609325441496,0.8761679179970598,0.030145137563516854,0.1368154392676499,10.527061669942082,1.5595560437972231
Q.p__Cloacimonadota,Q.p__Gemmatimonadota,0.9511147053436814,0.46253161857880887,0.9511147053436817,0.846249346792776,0.04386064815308715,0.1630406130355256,21.332890044757534,2.0350535958199174
Q.p__Cloacimonadota,Q.p__Thermotogota,0.9447197753904996,0.961514180059361,0.9447197753904992,0.9581683470828986,0.0401055654930433,0.03887913446824658,11.854011064160003,0.9216173950913316
Q.p__Cloacimonadota,Q.p__Cloacimonadota,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Q.p__Cloacimonadota,Q.p__Fusobacteriota,0.9490240293241224,0.9565861914257421,0.9490240293241228,0.9564448867941849,0.03872137395687796,0.05225652907532225,11.834273272691235,1.0006230112369898
Q.p__Cloacimonadota,Q.p__Caldisericota,0.9492132183788662,0.9672891653001348,0.9492132183788664,0.9675725569971857,0.037951811612114,0.03486633479446901,11.416891010913742,0.7107957476312107
Q.p__Cloacimonadota,Q.p__Zixibacteria,0.9845475756736897,0.8995675478477613,0.9845475756736898,0.9764769114788756,0.022717666926106845,0.059158631145421206,7.549165927874487,0.7082912623675612
Q.p__Cloacimonadota,Q.p__Marinisomatota,0.9878205306592373,0.9860274820312112,0.9878205306592369,0.990844887188723,0.01969322182399096,0.022480962835252413,5.688437982865275,0.48521979829413264
Q.p__Cloacimonadota,Q.p__Margulisbacteria,0.9814612608625343,0.9536316048257049,0.9814612608625333,0.9791317163698315,0.023195420830345592,0.041108310206088496,7.0795620370542665,0.6076806425946828
Q.p__Cloacimonadota,Q.p__Fibrobacterota,0.982171415373465,0.8660792368778025,0.9821714153734641,0.9628251743829124,0.023819195456175737,0.0676297813245023,7.158047962329293,0.873894717692364
Q.p__Cloacimonadota,Q.p__Bipolaricaulota,0.9543745760182974,0.6541132149687194,0.9543745760182972,0.8898272935674778,0.036406292482581204,0.11653435092280731,12.176377608406508,1.3491921795498947
Q.p__Cloacimonadota,Q.p__Spirochaetota,0.9873190078527493,0.9220309346232076,0.9873190078527495,0.9800902347908131,0.019147674044784794,0.052210999703127696,5.744750048828028,0.5735301244770747
Q.p__Cloacimonadota,Q.p__Chlamydiota,0.9778132578036709,0.9453943300321719,0.9778132578036702,0.9803235129813105,0.02610659967337771,0.04424888370343369,7.94215946108964,0.6397711842631536
Q.p__Cloacimonadota,Q.p__Synergistota,0.9688660234166506,0.8264845859813051,0.9688660234166502,0.948163402503203,0.0303433411713571,0.07884194772454571,9.513709292540582,0.9288828009813728
Q.p__Cloacimonadota,Q.p__Deinococcota,0.9607580213604398,0.5480552571835325,0.9607580213604396,0.8626458913334644,0.038229964422113495,0.14264666170646967,17.20972742607188,1.9055212438734088
Q.p__Cloacimonadota,Q.p__Poribacteria,0.929589446843233,0.8211832889461274,0.9295894468432335,0.9146273296926757,0.04590821343264881,0.07723812515202579,13.652972993213075,1.1166949149426315
Q.p__Cloacimonadota,Q.p__Krumholzibacteriota,0.9733748572727925,0.6261668561279202,0.9733748572727925,0.9093157493338252,0.028284676840255714,0.12029151111362764,10.335292487370795,1.4092888235479868
Q.p__Cloacimonadota,Q.p__Deferribacterota,0.9682176441749376,0.9619460937106782,0.9682176441749379,0.9800136753259829,0.03073297235960454,0.037419259586474976,9.131016821124469,0.7236038366637936
Q.p__Cloacimonadota,Q.p__Dependentiae,0.9746171271633953,0.9320455575770253,0.9746171271633951,0.9751192136971599,0.027344882881974862,0.049150283986972035,8.08764070099324,0.6841003208400334
Q.p__Fusobacteriota,Q.p__Eisenbacteria,0.9263960508874216,0.4100221012919161,0.9263960508874224,0.8035038909465644,0.046757646270960684,0.169841078579359,15.186209386710528,1.9950794639268439
Q.p__Fusobacteriota,Q.p__Gemmatimonadota,0.861281153672766,0.32390854415950987,0.8612811536727665,0.7585971998809052,0.07012467791416961,0.19590123174191632,27.561443492335556,2.5207768954556182
Q.p__Fusobacteriota,Q.p__Thermotogota,0.9814662320014393,0.971519552302756,0.9814662320014399,0.981014256902941,0.02336754325886825,0.04243046846312211,7.55736070595194,0.7901460738578647
Q.p__Fusobacteriota,Q.p__Cloacimonadota,0.9490240293241224,0.9565861914257421,0.9490240293241228,0.9564448867941849,0.03872137395687796,0.05225652907532225,11.834273272691235,1.0006230112369898
Q.p__Fusobacteriota,Q.p__Fusobacteriota,0.9999999999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Q.p__Fusobacteriota,Q.p__Caldisericota,0.9524704891383183,0.9384382497727095,0.9524704891383196,0.963242233730468,0.03715797769353744,0.06378479016975756,11.814622689089424,0.9438186591428447
Q.p__Fusobacteriota,Q.p__Zixibacteria,0.9320978286295051,0.8095140375213216,0.9320978286295053,0.9213101775882049,0.04616226045546096,0.09610709566936253,14.324230718024882,1.390408493500956
Q.p__Fusobacteriota,Q.p__Marinisomatota,0.9564707061154127,0.9522499437008435,0.9564707061154134,0.9570359037141559,0.03657455258268191,0.054442849952955265,11.055552167315726,0.992152207826447
Q.p__Fusobacteriota,Q.p__Margulisbacteria,0.9477677403582833,0.8634207120299462,0.9477677403582843,0.9362295620541349,0.03886675066206192,0.08462212684044286,12.122691825298238,1.2349157743286325
Q.p__Fusobacteriota,Q.p__Fibrobacterota,0.9216016132941537,0.7906757855607673,0.9216016132941536,0.9091513812514018,0.04916906880643235,0.1003042627957556,14.891244906202282,1.432999063850167
Q.p__Fusobacteriota,Q.p__Bipolaricaulota,0.9329943170876999,0.5310242089946263,0.9329943170877009,0.825684646174224,0.04435871321529813,0.1500569060590015,14.355823068611867,1.8338683527161044
Q.p__Fusobacteriota,Q.p__Spirochaetota,0.9496113040771402,0.847203282317623,0.9496113040771408,0.9381217445612107,0.03832572625320687,0.08813470921833237,11.790938688353531,1.1568574058568342
Q.p__Fusobacteriota,Q.p__Chlamydiota,0.9427697432235265,0.8558439414263052,0.9427697432235274,0.9407577444174356,0.04175244752293823,0.08484465376203736,12.7167852262173,1.1906706364547641
Q.p__Fusobacteriota,Q.p__Synergistota,0.9403763662166301,0.7491087418549532,0.9403763662166301,0.9064240786078416,0.042140266038039914,0.10875572981686987,13.05828451444479,1.4100409658475863
Q.p__Fusobacteriota,Q.p__Deinococcota,0.8985784359134105,0.42141118757777835,0.8985784359134111,0.7836669799912303,0.05897694280801707,0.17463435201299887,22.073347211780423,2.337579274135124
Q.p__Fusobacteriota,Q.p__Poribacteria,0.921861011461302,0.7083890769463357,0.9218610114613026,0.878279922195465,0.048532476483437954,0.11536611461776808,14.694182256408803,1.5419011363416715
Q.p__Fusobacteriota,Q.p__Krumholzibacteriota,0.9164763059337231,0.5109366368435063,0.9164763059337232,0.8323131154573532,0.050128874338238046,0.152523277066158,16.414215111678367,1.9241738428388402
Q.p__Fusobacteriota,Q.p__Deferribacterota,0.972922959018095,0.9400622590731955,0.9729229590180957,0.9766558208918539,0.028456949481490808,0.06350720745710678,9.160754411740088,0.8954394882880454
Q.p__Fusobacteriota,Q.p__Dependentiae,0.9415392721875885,0.8236237191576908,0.9415392721875889,0.9457826499518547,0.041660854041558316,0.09275892429841993,12.684066947731711,1.2346652776437217
Q.p__Caldisericota,Q.p__Eisenbacteria,0.9419109438253146,0.6471503295272735,0.941910943825315,0.8873523437177326,0.04095609691858369,0.11647185724457217,14.609072137341522,1.4344942283992035
Q.p__Caldisericota,Q.p__Gemmatimonadota,0.8817648154262588,0.5587255717989108,0.881764815426259,0.8590379197377036,0.0654630935779365,0.14616238787389868,28.08228808614756,1.9529750928858272
Q.p__Caldisericota,Q.p__Thermotogota,0.978396672894595,0.979124694473457,0.9783966728945956,0.9858429439298356,0.025242659094627536,0.032335316837785906,7.291036950628823,0.5257581509735354
Q.p__Caldisericota,Q.p__Cloacimonadota,0.9492132183788662,0.9672891653001348,0.9492132183788664,0.9675725569971857,0.037951811612114,0.03486633479446901,11.416891010913742,0.7107957476312107
Q.p__Caldisericota,Q.p__Fusobacteriota,0.9524704891383183,0.9384382497727095,0.9524704891383196,0.963242233730468,0.03715797769353744,0.06378479016975756,11.814622689089424,0.9438186591428447
Q.p__Caldisericota,Q.p__Caldisericota,1.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0
Q.p__Caldisericota,Q.p__Zixibacteria,0.941111784614419,0.9390571488559449,0.9411117846144188,0.9697053195976751,0.043333340298031715,0.04384335861906567,14.102265807447939,0.7916296664035255
Q.p__Caldisericota,Q.p__Marinisomatota,0.9584461575421639,0.9589571729244071,0.958446157542164,0.9734725054996034,0.03616418425357462,0.03824170153118191,10.24684479419983,0.6345966606061273
Q.p__Caldisericota,Q.p__Margulisbacteria,0.958143401853459,0.9575173817541902,0.9581434018534589,0.9679079147121877,0.033438421248118695,0.0358529847293081,9.706967364756393,0.6986186959595817
Q.p__Caldisericota,Q.p__Fibrobacterota,0.9434913048305505,0.91472076876915,0.9434913048305503,0.9640894846104435,0.04192651747132583,0.05080000602362169,12.786976751166485,0.7689293821896297
Q.p__Caldisericota,Q.p__Bipolaricaulota,0.9591060429736151,0.7427826486361728,0.9591060429736155,0.9179151447186592,0.03411379039893052,0.09815678288839748,12.652281511202993,1.2089397733822107
Q.p__Caldisericota,Q.p__Spirochaetota,0.9726632387221097,0.9592265470517185,0.97266323872211,0.979965870541352,0.02768970490138056,0.035272718636362575,8.229618854510088,0.5310126429205677
Q.p__Caldisericota,Q.p__Chlamydiota,0.9613449750756691,0.9494467469647297,0.9613449750756692,0.9730631034256656,0.034739228195522165,0.04169016810951954,10.926578588020991,0.7025403134237156
Q.p__Caldisericota,Q.p__Synergistota,0.9635663054676837,0.893704460715186,0.9635663054676838,0.9700962947552146,0.03290406437197423,0.05976830286196857,10.974120410334335,0.7360153199729694
Q.p__Caldisericota,Q.p__Deinococcota,0.9168697589754135,0.6388890186217371,0.9168697589754133,0.8706098088302916,0.05441242407174297,0.1257472902372055,22.635817327707155,1.8404402559455997
Q.p__Caldisericota,Q.p__Poribacteria,0.9429263019680348,0.8742370744921865,0.9429263019680353,0.9456746440217807,0.041220262729821974,0.06075768692930961,12.33627974907968,0.9119657954485447
Q.p__Caldisericota,Q.p__Krumholzibacteriota,0.9325752461632594,0.7227391405839553,0.93257524616326,0.9141262667531346,0.044545732128859296,0.1008388693907265,15.890247762688464,1.3108195759437193
Q.p__Caldisericota,Q.p__Deferribacterota,0.9617853934772204,0.9829654868036245,0.9617853934772203,0.9783312967590574,0.03380613281620104,0.02278962619263422,9.405417138337567,0.5807127099423829
Q.p__Caldisericota,Q.p__Dependentiae,0.95317122999983,0.9085797671810857,0.9531712299998292,0.9728444487797158,0.03691334160403044,0.054922756048836445,10.71651833227126,0.7168707072957914
Q.p__Zixibacteria,Q.p__Eisenbacteria,0.9690419798752796,0.8355080463472616,0.96904197987528,0.9468798402331463,0.03140960959976603,0.08159845822685621,10.010781102018777,1.068119395257133
Q.p__Zixibacteria,Q.p__Gemmatimonadota,0.9723550107788568,0.7881265172097025,0.9723550107788572,0.9315505731926742,0.032935520611735734,0.10706095375999598,16.74094953275913,1.448782305265078
Q.p__Zixibacteria,Q.p__Thermotogota,0.9398114560837809,0.8892594707191449,0.9398114560837808,0.9518135334950765,0.04344991743479883,0.0647049732091746,13.783324058258167,1.0411010592644954
Q.p__Zixibacteria,Q.p__Cloacimonadota,0.9845475756736897,0.8995675478477613,0.9845475756736898,0.9764769114788756,0.022717666926106845,0.059158631145421206,7.549165927874487,0.7082912623675612
Q.p__Zixibacteria,Q.p__Fusobacteriota,0.9320978286295051,0.8095140375213216,0.9320978286295053,0.9213101775882049,0.04616226045546096,0.09610709566936253,14.324230718024882,1.390408493500956
Q.p__Zixibacteria,Q.p__Caldisericota,0.941111784614419,0.9390571488559449,0.9411117846144188,0.9697053195976751,0.043333340298031715,0.04384335861906567,14.102265807447939,0.7916296664035255
Q.p__Zixibacteria,Q.p__Zixibacteria,1.0,0.9999999999999999,0.9999999999999998,1.0,0.0,0.0,0.0,0.0
Q.p__Zixibacteria,Q.p__Marinisomatota,0.9821076136100662,0.866499477246659,0.9821076136100662,0.9698112766147874,0.023940074029879754,0.06769451690499018,8.292216644053381,0.8176521172717399
Q.p__Zixibacteria,Q.p__Margulisbacteria,0.9795829011950543,0.9667054965825641,0.9795829011950549,0.9852320862620041,0.02679154629531819,0.03246294985056041,9.412602568518254,0.5704148958069115
Q.p__Zixibacteria,Q.p__Fibrobacterota,0.9831655979740246,0.9861516145766254,0.9831655979740243,0.9878456032383048,0.023239467189417638,0.021230356968265977,7.352352982658076,0.6134649757526128
Q.p__Zixibacteria,Q.p__Bipolaricaulota,0.9698285879492335,0.8965756826845813,0.9698285879492342,0.9556245866010589,0.031120998399961897,0.06408751386970787,9.810520276419089,0.8544016256876468
Q.p__Zixibacteria,Q.p__Spirochaetota,0.9852275116066496,0.9923206043930628,0.9852275116066499,0.993078912977363,0.022639435585806448,0.015892674004081248,7.883993520763326,0.47877429423622975
Q.p__Zixibacteria,Q.p__Chlamydiota,0.9821951199776549,0.9486270321799953,0.982195119977655,0.9831666485894333,0.023882910176726092,0.04197135751914632,7.5288703501289636,0.5963492501275472
Q.p__Zixibacteria,Q.p__Synergistota,0.9810398967032041,0.9719568979730259,0.9810398967032044,0.9834746967927839,0.02475890087651324,0.03128993601783168,7.686272010788046,0.5568974430127794
Q.p__Zixibacteria,Q.p__Deinococcota,0.9685990499552175,0.8313349479181014,0.9685990499552178,0.9375843865603035,0.03354883583456151,0.08989598823640574,14.195822972087651,1.3933380515127365
Q.p__Zixibacteria,Q.p__Poribacteria,0.9456760393202622,0.9589465625794581,0.945676039320263,0.9443424325916709,0.041462932566316564,0.0362230299395288,12.900587453808477,0.9336593668408744
Q.p__Zixibacteria,Q.p__Krumholzibacteriota,0.9802254338149642,0.8890206165850193,0.9802254338149643,0.9696499868494385,0.025184142133317208,0.06542137663638697,8.220133569348375,0.8696732641960867
Q.p__Zixibacteria,Q.p__Deferribacterota,0.9607249175519459,0.9294945727148328,0.9607249175519464,0.9694704425606,0.03527893791941711,0.047082243457592377,11.78912094194694,0.8634817635145171
Q.p__Zixibacteria,Q.p__Dependentiae,0.9864413089991345,0.929063083422174,0.9864413089991345,0.9787752073998779,0.021157927894718705,0.04873427035464879,7.575998620132157,0.6832301448898199
Q.p__Marinisomatota,Q.p__Eisenbacteria,0.9546917080003378,0.4723362404986658,0.954691708000338,0.8599714738403071,0.03731567290787244,0.14552260322712757,12.636574104377551,1.6593658770354804
Q.p__Marinisomatota,Q.p__Gemmatimonadota,0.9375624949000821,0.3953846621673454,0.937562494900083,0.8335200024170808,0.04813431771702739,0.1720137642196112,22.937997527569827,2.129864956879417
Q.p__Marinisomatota,Q.p__Thermotogota,0.9598876787915797,0.9540917843017874,0.9598876787915791,0.9615731041550062,0.035083782439548634,0.04237813623792345,10.017953529323496,0.8012148196734767
Q.p__Marinisomatota,Q.p__Cloacimonadota,0.9878205306592373,0.9860274820312112,0.9878205306592369,0.990844887188723,0.01969322182399096,0.022480962835252413,5.688437982865275,0.48521979829413264
Q.p__Marinisomatota,Q.p__Fusobacteriota,0.9564707061154127,0.9522499437008435,0.9564707061154134,0.9570359037141559,0.03657455258268191,0.054442849952955265,11.055552167315726,0.992152207826447
Q.p__Marinisomatota,Q.p__Caldisericota,0.9584461575421639,0.9589571729244071,0.958446157542164,0.9734725054996034,0.03616418425357462,0.03824170153118191,10.24684479419983,0.6345966606061273
Q.p__Marinisomatota,Q.p__Zixibacteria,0.9821076136100662,0.866499477246659,0.9821076136100662,0.9698112766147874,0.023940074029879754,0.06769451690499018,8.292216644053381,0.8176521172717399
Q.p__Marinisomatota,Q.p__Marinisomatota,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Q.p__Marinisomatota,Q.p__Margulisbacteria,0.9768595882053274,0.932711605764121,0.9768595882053273,0.9742259867549966,0.027368526144485858,0.04835228009101535,7.696627009143924,0.7262488277741186
Q.p__Marinisomatota,Q.p__Fibrobacterota,0.9747529096729035,0.8275196526720305,0.9747529096729037,0.9599045222473562,0.0281942634624511,0.07602005242039761,8.553330937824072,0.8982735468587857
Q.p__Marinisomatota,Q.p__Bipolaricaulota,0.960220926166959,0.5883289465314625,0.9602209261669589,0.8859391284314401,0.03493800570533521,0.12667856454428272,11.76869959025573,1.4415345017959662
Q.p__Marinisomatota,Q.p__Spirochaetota,0.9844432346598685,0.8946815808947495,0.9844432346598694,0.9753293208725001,0.02237063134255249,0.059901262674504616,6.301684097768082,0.6579878676832056
Q.p__Marinisomatota,Q.p__Chlamydiota,0.9759719944840007,0.9136428942056661,0.9759719944840008,0.9791566800138752,0.027367356840743547,0.055384344168726965,8.384479610956681,0.7259864766726517
Q.p__Marinisomatota,Q.p__Synergistota,0.9765162860152268,0.7912511746250859,0.9765162860152262,0.9487664341101629,0.02695496383461527,0.08613519277856177,8.562601930092509,0.9303494545003178
Q.p__Marinisomatota,Q.p__Deinococcota,0.946154024523845,0.4694782492318523,0.9461540245238443,0.8448106925735102,0.043548196908449695,0.1537811585077964,19.04419512056318,2.028345045700438
Q.p__Marinisomatota,Q.p__Poribacteria,0.9485777201471887,0.7807833820088419,0.9485777201471887,0.929407559956268,0.039904573357697204,0.08461650662252608,11.672592121679493,1.0651433186308932
Q.p__Marinisomatota,Q.p__Krumholzibacteriota,0.9611754542418078,0.5671411420358423,0.9611754542418072,0.898489337741849,0.03466410514403861,0.1289920823849278,12.274378891308551,1.4933963196257585
Q.p__Marinisomatota,Q.p__Deferribacterota,0.9718862171226624,0.9606208659510397,0.9718862171226622,0.9762885625168396,0.029477031917113296,0.037583306427189184,8.411961059408169,0.7120869555344096
Q.p__Marinisomatota,Q.p__Dependentiae,0.9744433107611921,0.9034157814344748,0.974443310761192,0.9742351745631683,0.028104723055309016,0.05827217394262891,8.039438062230317,0.7320976054827869
Q.p__Margulisbacteria,Q.p__Eisenbacteria,0.9816214608526512,0.6974082878282843,0.9816214608526524,0.9263957917325092,0.02348717815170533,0.10796940302696871,9.834492261244124,1.2413641007331997
Q.p__Margulisbacteria,Q.p__Gemmatimonadota,0.9486021336257252,0.6418712564501603,0.9486021336257252,0.8999797977231226,0.04592012354300227,0.13327549394768717,23.046037074554054,1.733693817350985
Q.p__Margulisbacteria,Q.p__Thermotogota,0.9525911141778138,0.9129667459685386,0.9525911141778141,0.9538083709255002,0.03673189529466934,0.058144934388130495,10.620481713854717,0.961778566753893
Q.p__Margulisbacteria,Q.p__Cloacimonadota,0.9814612608625343,0.9536316048257049,0.9814612608625333,0.9791317163698315,0.023195420830345592,0.041108310206088496,7.0795620370542665,0.6076806425946828
Q.p__Margulisbacteria,Q.p__Fusobacteriota,0.9477677403582833,0.8634207120299462,0.9477677403582843,0.9362295620541349,0.03886675066206192,0.08462212684044286,12.122691825298238,1.2349157743286325
Q.p__Margulisbacteria,Q.p__Caldisericota,0.958143401853459,0.9575173817541902,0.9581434018534589,0.9679079147121877,0.033438421248118695,0.0358529847293081,9.706967364756393,0.6986186959595817
Q.p__Margulisbacteria,Q.p__Zixibacteria,0.9795829011950543,0.9667054965825641,0.9795829011950549,0.9852320862620041,0.02679154629531819,0.03246294985056041,9.412602568518254,0.5704148958069115
Q.p__Margulisbacteria,Q.p__Marinisomatota,0.9768595882053274,0.932711605764121,0.9768595882053273,0.9742259867549966,0.027368526144485858,0.04835228009101535,7.696627009143924,0.7262488277741186
Q.p__Margulisbacteria,Q.p__Margulisbacteria,1.0,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,0.0
Q.p__Margulisbacteria,Q.p__Fibrobacterota,0.981953396935165,0.939844146352187,0.9819533969351645,0.9812880597439991,0.024797343245788785,0.04236663729870474,7.8211432037001245,0.6271850538468099
